family,run_name,seed,best_metrics.test/accuracy,best_metrics.test/f1,best_metrics.test/mcc,best_metrics.test/pr_auc,best_metrics.test/precision,best_metrics.test/recall,best_metrics.test/roc_auc,best_metrics.val/accuracy,best_metrics.val/f1,best_metrics.val/mcc,best_metrics.val/pr_auc,best_metrics.val/precision,best_metrics.val/recall,best_metrics.val/roc_auc,parameter_size_bytes,benchmark.latency_mean_seconds,benchmark.latency_std_seconds,benchmark.peak_memory_bytes
MLP-reconstruction-quant,001-dims-3240-1728,42,0.5316839,0.69424754,-0.008728038,0.68130875,0.5317299,0.99983734,0.58031696,0.5317934,0.6943409,0.0,0.74520516,0.5317934,1.0,0.6107609,11220288,0.00023229951,1.6358294e-05,12960
MLP-reconstruction-quant,001-dims-3240-1728,43,0.53172714,0.69428444,-0.0061715213,0.6893818,0.53175014,0.99991864,0.6190143,0.5317934,0.6943409,0.0,0.7196949,0.5317934,1.0,0.6022874,11220288,0.00022792464,1.5748004e-05,12960
MLP-reconstruction-quant,001-dims-3240-1728,44,0.5317704,0.6943213,0.0,0.7099961,0.5317704,1.0,0.6309175,0.5317934,0.6943409,0.0,0.77070093,0.5317934,1.0,0.6712112,11220288,0.00022435228,5.6275435e-06,12960
MLP-reconstruction-quant,002-dims-3240-864,42,0.5315974,0.6941738,-0.0123438435,0.7484345,0.5316894,0.9996746,0.6760978,0.5317934,0.6943409,0.0,0.789034,0.5317934,1.0,0.69175756,5618112,0.00013958945,1.1545428e-05,12960
MLP-reconstruction-quant,002-dims-3240-864,43,0.53164065,0.69421065,-0.010689851,0.7454233,0.5317096,0.999756,0.6725607,0.5317934,0.6943409,0.0,0.78741014,0.5317934,1.0,0.6932396,5618112,0.0001398726,6.4293235e-06,12960
MLP-reconstruction-quant,002-dims-3240-864,44,0.5316839,0.69424754,-0.008728038,0.753382,0.5317299,0.99983734,0.6792813,0.5317934,0.6943409,0.0,0.79386294,0.5317934,1.0,0.6962257,5618112,0.00014081587,4.9665778e-06,12960
MLP-reconstruction-quant,003-dims-3240-1728-864,42,0.53613913,0.6953063,0.051595256,0.74794954,0.5342765,0.99528223,0.65873843,0.5329181,0.6945576,0.025399853,0.7843552,0.53243995,0.99861723,0.6755566,14216696,0.0003194885,2.9064528e-05,25920
MLP-reconstruction-quant,003-dims-3240-1728-864,43,0.53315455,0.6947595,0.031811986,0.754238,0.5325385,0.9991053,0.66836077,0.5319232,0.6943652,0.008582705,0.7815157,0.5318679,0.99983734,0.6730746,14216696,0.00033031535,3.9066144e-05,12960
MLP-reconstruction-quant,003-dims-3240-1728-864,44,0.5335871,0.69474876,0.03349739,0.7512138,0.5328036,0.9981292,0.66260886,0.5324855,0.69453394,0.02156073,0.7798634,0.5321812,0.9994306,0.67021394,14216696,0.00033052516,3.871202e-05,12960
MLP-reconstruction-quant,004-dims-3240-432,42,0.6745534,0.7044544,0.34430906,0.8159808,0.68117595,0.7293802,0.7547736,0.66324943,0.7007956,0.32090586,0.836143,0.6642623,0.74158126,0.75676715,2817024,9.5851756e-05,1.4008204e-05,12960
MLP-reconstruction-quant,004-dims-3240-432,43,0.67831653,0.70241284,0.3528022,0.8168755,0.69126564,0.7139255,0.75597584,0.67142487,0.7016965,0.33796325,0.83772063,0.6783599,0.72669595,0.7587337,2817024,9.610124e-05,4.2149263e-06,12960
MLP-reconstruction-quant,004-dims-3240-432,44,0.685021,0.70035386,0.36859846,0.81696784,0.7086942,0.6922076,0.7580378,0.6812008,0.7032533,0.35901853,0.83972436,0.69630045,0.7103465,0.7628867,2817024,9.66809e-05,3.5750704e-06,12960
MLP-reconstruction-quant,005-dims-3240-1728-432,42,0.5613997,0.7050439,0.15735237,0.77041036,0.54876834,0.9857654,0.7005289,0.5409205,0.69613767,0.07314174,0.7998857,0.537136,0.9888564,0.70409375,12721976,0.00029794138,2.3729404e-05,12960
MLP-reconstruction-quant,005-dims-3240-1728-432,43,0.5324192,0.69401044,0.014609493,0.7747043,0.5322133,0.9971531,0.7000266,0.53205293,0.6944068,0.012869712,0.79870784,0.53193974,0.999756,0.699718,12721976,0.00030045226,2.2885726e-05,12960
MLP-reconstruction-quant,005-dims-3240-1728-432,44,0.5685367,0.7060557,0.16723791,0.78175455,0.55357885,0.9744591,0.7161415,0.54295355,0.69676274,0.082347974,0.8114106,0.5383149,0.98739225,0.72142345,12721976,0.00030178236,2.0048386e-05,12960
MLP-reconstruction-quant,006-dims-3240-864-432,42,0.537653,0.69656795,0.071716756,0.7644684,0.53499323,0.99796647,0.6864794,0.53343713,0.69479346,0.03312101,0.79742765,0.53271717,0.99861723,0.6956773,6369848,0.00019253152,5.3106946e-06,12960
MLP-reconstruction-quant,006-dims-3240-864-432,43,0.5317704,0.6943213,0.0,0.7483438,0.5317704,1.0,0.65166765,0.5317934,0.6943409,0.0,0.77923566,0.5317934,1.0,0.6670149,6369848,0.00019351185,2.232783e-05,12960
MLP-reconstruction-quant,006-dims-3240-864-432,44,0.5317704,0.6942695,0.0010258378,0.75403315,0.53177863,0.999756,0.6626931,0.5317934,0.6943409,0.0,0.7837022,0.5317934,1.0,0.6727453,6369848,0.00019229676,7.0937735e-06,12960
MLP-reconstruction-quant,007-dims-3240-1728-864-432,42,0.57943684,0.7124309,0.20545086,0.7984414,0.55974346,0.97966486,0.73964244,0.5431698,0.69586754,0.07828317,0.83056736,0.5386296,0.98275584,0.74597985,14968432,0.00037862582,3.742226e-05,12960
MLP-reconstruction-quant,007-dims-3240-1728-864-432,43,0.6957481,0.72450256,0.38714692,0.82739335,0.6986705,0.7523182,0.78430694,0.6738905,0.7121091,0.3426792,0.85263985,0.67112935,0.75841874,0.7862999,14968432,0.00040394976,3.9084236e-05,12960
MLP-reconstruction-quant,007-dims-3240-1728-864-432,44,0.7092002,0.75437504,0.41978025,0.8467611,0.68475163,0.83975923,0.8118714,0.6803789,0.73656815,0.36313057,0.8716936,0.65566486,0.8402473,0.81664115,14968432,0.0003858118,3.923229e-05,12960
MLP-reconstruction-quant,008-dims-3240-216,42,0.67278,0.6917655,0.34307274,0.81665003,0.69303614,0.6904994,0.75142735,0.68085474,0.70591515,0.3576828,0.84198517,0.6921213,0.72027004,0.76544267,1416480,6.869131e-05,3.006959e-06,12960
MLP-reconstruction-quant,008-dims-3240-216,43,0.67290974,0.6884989,0.3444227,0.8170897,0.69746286,0.6797625,0.7514995,0.69015485,0.70885664,0.37774274,0.8436146,0.70842475,0.7092891,0.7682213,1416480,7.209304e-05,2.9109374e-06,25920
MLP-reconstruction-quant,008-dims-3240-216,44,0.67771095,0.69947165,0.35213184,0.8194198,0.6937355,0.7053034,0.75511473,0.68639153,0.71355194,0.36844647,0.8473008,0.6937615,0.73450464,0.7738985,1416480,7.156383e-05,3.13782e-06,12960
MLP-reconstruction-quant,009-dims-3240-1728-216,42,0.6754185,0.6430406,0.3786794,0.80650705,0.7744042,0.54978037,0.7494049,0.73133487,0.7053745,0.4932823,0.8389647,0.84613633,0.60476655,0.75837916,11974616,0.0002788658,1.8024999e-05,12960
MLP-reconstruction-quant,009-dims-3240-1728-216,43,0.6970025,0.6688413,0.42133597,0.82023394,0.79851,0.5754026,0.7610839,0.73051304,0.7034181,0.4928369,0.8363846,0.84802574,0.60094357,0.7512277,11974616,0.00028751927,3.0559404e-05,13824
MLP-reconstruction-quant,009-dims-3240-1728-216,44,0.6987759,0.67780143,0.41862333,0.8223144,0.7859442,0.5958191,0.7682646,0.7308158,0.708811,0.48762304,0.84286255,0.8344166,0.6160729,0.76314676,11974616,0.00027838434,1.4937845e-05,13824
MLP-reconstruction-quant,010-dims-3240-864-216,42,0.5317704,0.6943213,0.0,0.77903646,0.5317704,1.0,0.70537287,0.5317934,0.6943409,0.0,0.80172926,0.5317934,1.0,0.69997966,5995736,0.00018381453,6.153343e-06,12960
MLP-reconstruction-quant,010-dims-3240-864-216,43,0.53172714,0.69428444,-0.0061715213,0.77120554,0.53175014,0.99991864,0.6954066,0.5317934,0.6943409,0.0,0.79660016,0.5317934,1.0,0.69638294,5995736,0.00018352958,5.9714234e-06,12960
MLP-reconstruction-quant,010-dims-3240-864-216,44,0.53259224,0.69469404,0.030563526,0.7848505,0.5322078,1.0,0.7167362,0.5318367,0.69434327,0.0045310264,0.8041948,0.53181916,0.99991864,0.705997,5995736,0.00018456751,7.0166266e-06,12960
MLP-reconstruction-quant,011-dims-3240-1728-864-216,42,0.5317704,0.69430405,0.0005922165,0.8009552,0.53177315,0.99991864,0.7410066,0.5317934,0.6943409,0.0,0.8318758,0.5317934,1.0,0.7494447,14594320,0.00036443837,2.0387544e-05,12960
MLP-reconstruction-quant,011-dims-3240-1728-864-216,43,0.5924132,0.7167634,0.22984593,0.8094472,0.5684386,0.9698227,0.75312185,0.55234015,0.6984996,0.11141449,0.82980514,0.54414237,0.9751098,0.7494006,14594320,0.0003711205,2.2246375e-05,12960
MLP-reconstruction-quant,011-dims-3240-1728-864-216,44,0.68342054,0.73132414,0.3649478,0.8188568,0.66642135,0.81023264,0.7719865,0.63586813,0.7041957,0.2691881,0.84019256,0.61989605,0.8150317,0.76720834,14594320,0.00036743196,2.4101559e-05,12960
MLP-reconstruction-quant,012-dims-3240-432-216,42,0.5725161,0.70754296,0.1774196,0.7910862,0.55607235,0.9724256,0.7232577,0.55311877,0.7001422,0.12041741,0.8114231,0.5442935,0.9810477,0.728148,3006296,0.00013590792,6.431942e-06,12960
MLP-reconstruction-quant,012-dims-3240-432-216,43,0.5320299,0.6944217,0.015166783,0.77903944,0.5319112,0.99991864,0.69984096,0.5318799,0.6943801,0.009913143,0.801909,0.53183943,1.0,0.7082045,3006296,0.00013422768,3.9682595e-06,12960
MLP-reconstruction-quant,012-dims-3240-432-216,44,0.53190017,0.6943629,0.00977898,0.7807696,0.5318422,0.99991864,0.7038484,0.5317934,0.6943409,0.0,0.80760604,0.5317934,1.0,0.71700937,3006296,0.00013434734,2.935627e-06,12960
MLP-reconstruction-quant,013-dims-3240-1728-432-216,42,0.658506,0.72902006,0.32440373,0.82512385,0.6306039,0.863836,0.7774552,0.61350465,0.70418805,0.23035514,0.847054,0.5937692,0.8650561,0.7748602,12911248,0.00036119015,4.541548e-05,12960
MLP-reconstruction-quant,013-dims-3240-1728-432-216,43,0.70003027,0.7160928,0.39820218,0.83579147,0.720844,0.71140397,0.79155135,0.7212994,0.7330212,0.44208264,0.8690504,0.747107,0.7194567,0.8126896,12911248,0.00034756257,2.4089048e-05,12960
MLP-reconstruction-quant,013-dims-3240-1728-432-216,44,0.677538,0.7417466,0.3642197,0.8335401,0.6459905,0.8708313,0.79177904,0.63707936,0.7226446,0.28749257,0.8583556,0.60871017,0.88905156,0.79746646,12911248,0.0003605922,3.9205243e-05,12960
MLP-reconstruction-quant,014-dims-3240-864-432-216,42,0.5793503,0.71254176,0.20608796,0.7943998,0.55964154,0.9803969,0.73008126,0.55255646,0.69965154,0.11701542,0.8188123,0.544026,0.97999024,0.7346614,6559120,0.00023438291,1.0502869e-05,12960
MLP-reconstruction-quant,014-dims-3240-864-432-216,43,0.54323286,0.6986129,0.09909881,0.78077537,0.53812,0.99552625,0.709265,0.53421575,0.69469804,0.036075108,0.81303436,0.53320855,0.99650234,0.7207276,6559120,0.00024419295,3.7121896e-05,12960
MLP-reconstruction-quant,014-dims-3240-864-432-216,44,0.549548,0.70031655,0.11767278,0.77379185,0.5418596,0.9897511,0.6976352,0.5370707,0.69523865,0.05429085,0.79755414,0.5348786,0.9929234,0.6992929,6559120,0.0002354162,1.3656999e-05,12960
MLP-reconstruction-quant,015-dims-3240-1728-864-432-216,42,0.79142696,0.7915442,0.58915687,0.90846455,0.84471303,0.7446722,0.87247896,0.7888658,0.7879946,0.58498836,0.9012802,0.84546554,0.7378396,0.8580031,15157704,0.00044406948,4.8236383e-05,12960
MLP-reconstruction-quant,015-dims-3240-1728-864-432-216,43,0.7906484,0.77969956,0.6008782,0.89723027,0.8851798,0.6966813,0.86629015,0.7984255,0.78562886,0.6201898,0.89687085,0.90417194,0.6945664,0.8494735,15157704,0.0004416192,4.5970897e-05,12960
MLP-reconstruction-quant,015-dims-3240-1728-864-432-216,44,0.7907349,0.78558767,0.59345376,0.8990916,0.862999,0.7209208,0.8609409,0.78159875,0.77450764,0.57703257,0.88747114,0.85876995,0.7053034,0.8338457,15157704,0.00046574746,3.9246926e-05,12960
MLP-reconstruction-quant,016-dims-3240-108,42,0.68714046,0.72413135,0.36983612,0.8280809,0.68172354,0.7721653,0.77645826,0.66874295,0.715612,0.33322784,0.8506029,0.6583983,0.7837156,0.78109115,716208,5.874518e-05,1.4229192e-05,12960
MLP-reconstruction-quant,016-dims-3240-108,43,0.68934643,0.71605915,0.3744442,0.82518053,0.6966154,0.7366195,0.7692975,0.6795138,0.71179056,0.3541208,0.8484345,0.68209946,0.74418414,0.7763525,716208,5.8629692e-05,3.6361484e-06,12960
MLP-reconstruction-quant,016-dims-3240-108,44,0.6757645,0.7253408,0.34910423,0.8251576,0.65995467,0.8051082,0.7722155,0.6472446,0.7115623,0.29298866,0.84736556,0.62951374,0.818204,0.77636456,716208,5.8522197e-05,3.8734033e-06,25920
MLP-reconstruction-quant,017-dims-3240-1728-108,42,0.7414248,0.76015085,0.4799937,0.8729954,0.7500396,0.77053845,0.84040886,0.7318107,0.754436,0.46023595,0.8829904,0.7352169,0.7746868,0.829906,11600936,0.00029943665,2.8945451e-05,12960
MLP-reconstruction-quant,017-dims-3240-1728-108,43,0.7640469,0.78117853,0.5255188,0.88759625,0.7706371,0.7920124,0.85852736,0.77580243,0.78919756,0.5497869,0.9056554,0.78922963,0.78916544,0.8628063,11600936,0.0002884272,2.1837419e-05,25920
MLP-reconstruction-quant,017-dims-3240-1728-108,44,0.7374454,0.7521235,0.47307074,0.86651725,0.7552075,0.74906456,0.8324725,0.7418462,0.75470614,0.48245484,0.8790533,0.762795,0.7467871,0.8267132,11600936,0.00029542728,3.6307054e-05,13824
MLP-reconstruction-quant,018-dims-3240-864-108,42,0.7123578,0.743955,0.42103815,0.8454307,0.7063167,0.7858305,0.8040472,0.7055541,0.74160117,0.40779045,0.8648616,0.6952808,0.7945339,0.8109121,5808680,0.00018712915,1.1208452e-05,12960
MLP-reconstruction-quant,018-dims-3240-864-108,43,0.72187376,0.7487692,0.44007653,0.85070914,0.7204511,0.7794046,0.8151381,0.7140756,0.7454363,0.4245254,0.86734146,0.7078701,0.78721327,0.8173607,5808680,0.00018554342,9.971601e-06,12960
MLP-reconstruction-quant,018-dims-3240-864-108,44,0.7184567,0.75234944,0.4341127,0.84968567,0.7067696,0.80421346,0.8130874,0.69698936,0.74239695,0.39313665,0.8656085,0.6774951,0.82105094,0.81186354,5808680,0.00018858397,1.1736245e-05,12960
MLP-reconstruction-quant,019-dims-3240-1728-864-108,42,0.779532,0.7971989,0.55656856,0.8952459,0.78027886,0.81486905,0.8728422,0.76395017,0.78523356,0.52517384,0.9013116,0.76065576,0.81145275,0.8647922,14407264,0.00040999407,9.4415685e-05,25920
MLP-reconstruction-quant,019-dims-3240-1728-864-108,43,0.7673342,0.7796846,0.5332879,0.89221394,0.78524876,0.7741988,0.86539716,0.7676702,0.7789075,0.5343879,0.89791507,0.78848237,0.76956236,0.8560096,14407264,0.00045283517,9.690266e-05,12960
MLP-reconstruction-quant,019-dims-3240-1728-864-108,44,0.7587266,0.7731967,0.51548105,0.88991547,0.7730081,0.7733854,0.8630535,0.75906223,0.7753489,0.51569974,0.8971816,0.76896,0.7818448,0.8562614,14407264,0.0004074849,4.2699583e-05,25920
MLP-reconstruction-quant,020-dims-3240-432-108,42,0.6940179,0.73992646,0.3869597,0.8428414,0.6750973,0.81852937,0.7965268,0.6630764,0.72557515,0.32808867,0.85774094,0.6400025,0.83756304,0.79832065,2912552,0.00014827421,8.459282e-06,12960
MLP-reconstruction-quant,020-dims-3240-432-108,43,0.6449241,0.72527695,0.30146256,0.81699383,0.6161369,0.8814056,0.76264775,0.6104334,0.70950264,0.23149349,0.8380499,0.58787686,0.89458275,0.7697479,2912552,0.00013944047,8.156111e-06,12960
MLP-reconstruction-quant,020-dims-3240-432-108,44,0.6978676,0.7342793,0.3919157,0.8377921,0.689702,0.7850171,0.7924448,0.6763561,0.7244199,0.3497842,0.85549057,0.66195476,0.7999024,0.795863,2912552,0.00014084356,1.6423717e-05,12960
MLP-reconstruction-quant,021-dims-3240-1728-432-108,42,0.7649985,0.76798904,0.53385514,0.8903584,0.808415,0.7314137,0.8613077,0.77831125,0.77685374,0.56429523,0.8974857,0.83584744,0.7256385,0.8513351,12817504,0.00037828536,8.5356696e-05,12960
MLP-reconstruction-quant,021-dims-3240-1728-432-108,43,0.7731736,0.7854161,0.5449311,0.894164,0.7902668,0.7806247,0.8686255,0.78237736,0.7917374,0.56441945,0.90502954,0.80611986,0.7778591,0.8673463,12817504,0.00038826728,8.862051e-05,12960
MLP-reconstruction-quant,021-dims-3240-1728-432-108,44,0.7694537,0.7827859,0.537171,0.89553785,0.7843842,0.7811941,0.86915743,0.78107965,0.79091096,0.56161946,0.9079647,0.8036269,0.77859116,0.87137055,12817504,0.00038299934,6.747217e-05,13824
MLP-reconstruction-quant,022-dims-3240-864-432-108,42,0.7384835,0.74810433,0.47715423,0.8680113,0.7668261,0.7302749,0.8318832,0.75547194,0.762469,0.5122832,0.88484687,0.7886136,0.7380023,0.8342088,6465376,0.00024988202,3.451319e-05,12960
MLP-reconstruction-quant,022-dims-3240-864-432-108,43,0.7292703,0.74613667,0.45615226,0.86280924,0.7441146,0.74816984,0.82586366,0.7411108,0.7548638,0.4806701,0.87927985,0.7602508,0.7495526,0.8276939,6465376,0.00024227223,1.3448374e-05,12960
MLP-reconstruction-quant,022-dims-3240-864-432-108,44,0.75838053,0.768734,0.51632684,0.8847642,0.7827993,0.7551651,0.8518709,0.76126826,0.77206457,0.5218649,0.8921223,0.7842101,0.76028955,0.8452101,6465376,0.00024172878,2.7516924e-05,25920
MLP-reconstruction-quant,023-dims-3240-1728-864-432-108,42,0.79471433,0.78859687,0.6028123,0.9082235,0.871603,0.720026,0.8749228,0.79319143,0.7852298,0.60208523,0.8992548,0.87689376,0.7109159,0.85444206,15063960,0.00045487212,6.555787e-05,12960
MLP-reconstruction-quant,023-dims-3240-1728-864-432-108,43,0.7912539,0.7890919,0.5911297,0.89991426,0.8526634,0.734342,0.8684236,0.78951466,0.78425115,0.5911083,0.9013468,0.8619883,0.7193753,0.8559982,15063960,0.0005584482,0.00016442433,12960
MLP-reconstruction-quant,023-dims-3240-1728-864-432-108,44,0.78428996,0.77920926,0.5802,0.9047561,0.85494995,0.71579635,0.8720619,0.7995069,0.79156363,0.61517775,0.90767395,0.8851453,0.71587765,0.86681527,15063960,0.0004905891,7.855319e-05,12960
MLP-reconstruction-quant,024-dims-3240-216-108,42,0.6189714,0.70976245,0.24500385,0.79022723,0.5965,0.8761184,0.72544634,0.5911844,0.6996345,0.18706982,0.81236774,0.5741485,0.8953148,0.7343383,1464488,0.00011578991,8.228539e-06,12960
MLP-reconstruction-quant,024-dims-3240-216-108,43,0.57675505,0.7058293,0.17559169,0.78522587,0.55982643,0.95485604,0.7134563,0.55307555,0.69631416,0.10582278,0.8003565,0.5451491,0.96347815,0.7123594,1464488,0.00010688819,1.5478787e-05,12960
MLP-reconstruction-quant,024-dims-3240-216-108,44,0.53665817,0.6953356,0.053773466,0.7724291,0.53459287,0.99430615,0.69032824,0.53499436,0.6945502,0.039403472,0.7945179,0.5337118,0.9941435,0.69609994,1464488,0.000108025946,6.9395687e-06,12960
MLP-reconstruction-quant,025-dims-3240-1728-216-108,42,0.74843204,0.7668938,0.49405837,0.8845189,0.7559261,0.7781845,0.85318696,0.75603426,0.7720107,0.5097248,0.8946265,0.76735777,0.77672035,0.8494894,12022624,0.00031343894,2.336087e-05,12960
MLP-reconstruction-quant,025-dims-3240-1728-216-108,43,0.7629655,0.77496713,0.52473843,0.8924588,0.782551,0.7675289,0.86483747,0.77774894,0.7848769,0.55645543,0.90173566,0.8087144,0.76240444,0.8594484,12022624,0.00031363193,1.5958492e-05,12960
MLP-reconstruction-quant,025-dims-3240-1728-216-108,44,0.76573384,0.7745588,0.53166246,0.8910458,0.79317987,0.75679195,0.8624409,0.7692707,0.7772488,0.53913826,0.89765865,0.7986612,0.7569546,0.85478765,12022624,0.00033364302,3.7048285e-05,12960
MLP-reconstruction-quant,026-dims-3240-864-216-108,42,0.7183702,0.72426206,0.4390444,0.859317,0.75545543,0.6955425,0.8176179,0.7341898,0.7374493,0.47215363,0.8713074,0.77670777,0.70196843,0.8152136,6043744,0.00022903658,1.9595627e-05,12960
MLP-reconstruction-quant,026-dims-3240-864-216-108,43,0.7431117,0.7482301,0.4887928,0.87278605,0.78131914,0.7178298,0.83684355,0.7539579,0.75926864,0.5102828,0.88402766,0.79142404,0.7296242,0.83417445,6043744,0.00022402516,9.772135e-06,12960
MLP-reconstruction-quant,026-dims-3240-864-216-108,44,0.7335957,0.7466787,0.46597487,0.8677545,0.7552209,0.7383276,0.8291165,0.74150014,0.75395256,0.48192325,0.88116884,0.7633817,0.74475354,0.8282024,6043744,0.00023568516,1.1601831e-05,12960
MLP-reconstruction-quant,027-dims-3240-1728-864-216-108,42,0.78813964,0.78394353,0.5870498,0.9066973,0.85639936,0.7227916,0.8715214,0.79526776,0.78793854,0.60554487,0.90167636,0.8771072,0.71522695,0.8567347,14642328,0.0005064241,0.00011309672,12960
MLP-reconstruction-quant,027-dims-3240-1728-864-216-108,43,0.787361,0.7797491,0.58954304,0.90223426,0.86794335,0.70782495,0.8645967,0.79617614,0.78719175,0.6097014,0.8998254,0.88495123,0.7088824,0.8510682,14642328,0.00044827134,6.90907e-05,12960
MLP-reconstruction-quant,027-dims-3240-1728-864-216-108,44,0.78991306,0.7867398,0.58951193,0.9027154,0.85478485,0.7287295,0.8691565,0.7973873,0.79068726,0.6090906,0.8999422,0.8773304,0.71961933,0.85386777,14642328,0.00048348148,0.00011827128,12960
MLP-reconstruction-quant,028-dims-3240-432-216-108,42,0.6772784,0.7199009,0.3502493,0.83019596,0.6684794,0.7798926,0.77837944,0.6669262,0.7204473,0.33154076,0.8487813,0.65062296,0.80706036,0.7869371,3054304,0.00017732613,1.1693507e-05,12960
MLP-reconstruction-quant,028-dims-3240-432-216-108,43,0.6843722,0.7368459,0.36953193,0.83867186,0.6618724,0.83097446,0.7919535,0.66757506,0.73126554,0.33959898,0.85808015,0.6413543,0.8504962,0.80141884,3054304,0.00018057095,1.062223e-05,12960
MLP-reconstruction-quant,028-dims-3240-432-216-108,44,0.68117136,0.73375475,0.36246267,0.83428025,0.6599311,0.8261754,0.78408045,0.6510079,0.72032726,0.3050469,0.84753454,0.62764287,0.8451277,0.78575075,3054304,0.00017345589,1.37892475e-05,12960
MLP-reconstruction-quant,029-dims-3240-1728-432-216-108,42,0.78762054,0.77272725,0.60027194,0.90052736,0.8965628,0.67894906,0.8609568,0.79418635,0.7789855,0.61495,0.89260143,0.90805715,0.68204004,0.84237444,12959256,0.00041004777,3.7649614e-05,12960
MLP-reconstruction-quant,029-dims-3240-1728-432-216-108,43,0.7837709,0.7706565,0.5894209,0.89950925,0.88382614,0.6831788,0.86350536,0.79595983,0.7817719,0.6171341,0.89535385,0.9064478,0.6872458,0.8483074,12959256,0.0004079746,5.991377e-05,12960
MLP-reconstruction-quant,029-dims-3240-1728-432-216-108,44,0.7901293,0.78017396,0.5983952,0.8997076,0.8805482,0.70034164,0.8599205,0.79063934,0.77812415,0.6031551,0.8922019,0.8914916,0.69033676,0.8399727,12959256,0.00039169722,3.2646458e-05,12960
MLP-reconstruction-quant,030-dims-3240-864-432-216-108,42,0.76331156,0.76468563,0.53170705,0.88668126,0.8112226,0.7231983,0.85365725,0.7852323,0.78209347,0.5799894,0.8961896,0.8492994,0.7247438,0.85071766,6607128,0.00028678786,1.9616838e-05,12960
MLP-reconstruction-quant,030-dims-3240-864-432-216-108,43,0.77512,0.77603066,0.5557358,0.89820874,0.8248924,0.7326338,0.8641113,0.79033655,0.7887557,0.5886747,0.90280217,0.8495916,0.7360501,0.8582179,6607128,0.0002734443,1.6208223e-05,12960
MLP-reconstruction-quant,030-dims-3240-864-432-216-108,44,0.767637,0.770643,0.5391103,0.8956371,0.8110173,0.73409796,0.8629872,0.7832425,0.78416675,0.572006,0.9010212,0.8333791,0.7404425,0.85832155,6607128,0.00027801207,1.9595283e-05,12960
MLP-reconstruction-quant,031-dims-3240-1728-864-432-216-108,42,0.79268134,0.8019176,0.58491427,0.9081835,0.8150886,0.78916544,0.874155,0.783329,0.7940124,0.56570536,0.9036109,0.802961,0.7852611,0.86582357,15205712,0.00051659107,5.789936e-05,12960
MLP-reconstruction-quant,031-dims-3240-1728-864-432-216-108,43,0.79527664,0.806619,0.58917797,0.9097894,0.8103604,0.802912,0.87976354,0.7902068,0.8023152,0.5788421,0.9063897,0.80408496,0.80055314,0.87149715,15205712,0.00048236933,4.711001e-05,12960
MLP-reconstruction-quant,031-dims-3240-1728-864-432-216-108,44,0.79077816,0.7925904,0.5862893,0.899549,0.83812463,0.7517488,0.86353296,0.7825504,0.7838872,0.5702583,0.8939167,0.8313121,0.74158126,0.85042024,15205712,0.00052928936,5.7903242e-05,12960
MLP-reconstruction-quant,032-dims-3240-54,42,0.53107834,0.6937138,-0.023085352,0.77602977,0.53144884,0.99861723,0.6924631,0.5318367,0.6943605,0.007009499,0.8024265,0.5318164,1.0,0.70996433,366072,5.3890184e-05,4.6199966e-06,12960
MLP-reconstruction-quant,032-dims-3240-54,43,0.6423721,0.6847884,0.27817318,0.78132737,0.644446,0.73051894,0.71178067,0.64291894,0.69734186,0.28011104,0.81702256,0.63480407,0.77354807,0.74133545,366072,5.254984e-05,4.455583e-06,12960
MLP-reconstruction-quant,032-dims-3240-54,44,0.53133786,0.6939525,-0.019519864,0.76970553,0.5315678,0.9991866,0.6801977,0.5317934,0.6943409,0.0,0.7943885,0.5317934,1.0,0.6954613,366072,5.224708e-05,4.431471e-06,12960
MLP-reconstruction-quant,033-dims-3240-1728-54,42,0.76227343,0.76678264,0.52735573,0.87824374,0.80154365,0.7349113,0.8465681,0.781469,0.779022,0.57164687,0.893064,0.84263813,0.7243371,0.8397696,11414096,0.00028961993,1.8896362e-05,25920
MLP-reconstruction-quant,033-dims-3240-1728-54,43,0.7545309,0.75646913,0.5137076,0.8813718,0.8006177,0.7169351,0.8478338,0.7790034,0.77408797,0.5692367,0.89303464,0.84807676,0.7119733,0.83975756,11414096,0.00029137358,2.2591463e-05,12960
MLP-reconstruction-quant,033-dims-3240-1728-54,44,0.75145984,0.7592593,0.50385857,0.8725248,0.7828754,0.7370262,0.8401807,0.77908987,0.77709395,0.56638813,0.89367193,0.8384666,0.7240931,0.8403878,11414096,0.00029741696,2.362408e-05,12960
MLP-reconstruction-quant,034-dims-3240-864-54,42,0.77512,0.7715027,0.5599592,0.88319397,0.83918154,0.7139255,0.84951293,0.77645123,0.77057624,0.56507444,0.8890083,0.84822124,0.70595413,0.83648735,5715152,0.0001870962,1.8975737e-05,12960
MLP-reconstruction-quant,034-dims-3240-864-54,43,0.765258,0.7534863,0.54870105,0.872833,0.8532044,0.67463803,0.8319662,0.76395017,0.7493915,0.5493756,0.8701219,0.8605632,0.66365707,0.8048913,5715152,0.00019358263,1.4767106e-05,12960
MLP-reconstruction-quant,034-dims-3240-864-54,44,0.76815605,0.7495093,0.5637898,0.8724284,0.88082165,0.6522694,0.83277476,0.78077686,0.7597649,0.595064,0.876045,0.9104749,0.6518627,0.81051284,5715152,0.00018861055,1.1714288e-05,12960
